,listing_id,polarity,subjectivity
297,1097766,0.42771824603277075,0.650878785232333
298,1100686,0.40641402695796436,0.6321730496939575
299,1110458,0.46756551759450976,0.6616462627215732
300,1110749,0.4385947149131253,0.651643991847582
301,1112092,0.41645995971421906,0.6467805329950483
302,1114695,0.41599947182641417,0.6217874793021042
303,1121599,0.3682277698922421,0.6088188168553447
304,1121819,0.39278644681679575,0.5726354141744043
305,1122236,0.4059716481329523,0.6164674918265243
306,1136984,0.40724806889134374,0.6054663466502824
307,1141226,0.3839429141401468,0.6018561053917152
308,1142039,0.37252941981404875,0.5816045549232225
309,1145148,0.2943026523080095,0.5547194895052037
310,1145941,0.3874495300836921,0.5978442016844677
311,1146966,0.42754051296007617,0.6343535353550127
312,1150519,0.3864285505187516,0.5924872499753114
313,1157083,0.46313541261157903,0.649432251049729
314,1159111,0.39440423904077476,0.5875652447349139
315,1159226,0.39006032711052446,0.6244334225525816
316,1163345,0.33916113263996217,0.5824285036527769
317,1167507,0.3542035532611696,0.6083955314006166
318,1171574,0.40056885470036824,0.6047928520980991
319,1175308,0.4738398480604363,0.6519583348490912
320,1179538,0.5567884615384615,0.724165811965812
321,1184846,0.4780895674981329,0.6614794875973474
322,1187735,0.40098224889909034,0.6339489350079515
323,1190224,0.3735941167628668,0.545384145021645
324,1190571,0.39761745230078566,0.6038272807439475
325,1198799,0.45439336611787035,0.6294243544553842
326,1200083,0.2875265438381857,0.44026969280600214
327,1200231,0.36043239949661654,0.5838511290932307
328,1205666,0.43190503822984866,0.6426034755968956
329,1209447,0.37882947530864197,0.558546907567741
330,1214306,0.39962985384318633,0.622137618592347
331,1219691,0.3840831326552162,0.6014210934553751
332,1220471,0.308146164021164,0.6103756613756613
333,1220816,0.34565683339343406,0.605673399788092
334,1246769,0.3976623264726327,0.6048164138718919
335,1246809,0.3856911249413019,0.6053061112708172
336,1249060,0.36473394100053536,0.5865988743164257
337,1252740,0.42357697646245956,0.631333432765894
338,1256883,0.36074682705180805,0.5804220663018662
339,1256892,0.40776055631641633,0.6222594548099316
340,1260259,0.40566060132698384,0.640178039538357
341,1265651,0.2873334068472563,0.5003132509062906
342,1273432,0.45904153868606373,0.6520974437442953
343,1279660,0.4148442217522408,0.6586812309539759
344,1289082,0.36143497340339337,0.5976545928881188
345,1297440,0.2876143954085131,0.5289848713378126
346,1298827,0.40168650793650795,0.6225099206349205
347,1301535,0.42515607940864325,0.6472529958477852
348,1305353,0.34483079668595334,0.6120165510388237
349,1307898,0.42169333057991004,0.6280483912403206
350,1309666,0.36252976190476194,0.5100198412698413
351,1313448,0.5248095238095238,0.6825380952380953
352,1323510,0.42636647226363916,0.6351634946096452
353,1328159,0.37896125690297194,0.6072098843433068
354,1349175,0.41704908942246094,0.6324107855817459
355,1351716,0.3840568690754192,0.6157080503684133
356,1355094,0.39277923754040395,0.6011496043207966
357,1356339,0.4217684647887338,0.6070772852394902
358,1356730,0.5882542087542089,0.7069007936507937
359,1360238,0.41618199162476827,0.6580967509989456
360,1365882,0.3056703565372169,0.596568363545928
361,1407502,0.4305605451656371,0.6337522715615828
362,1412380,0.4281251753130874,0.5940476617857111
363,1416279,0.42354662416411704,0.6198106059493208
364,1416592,0.24999999999999994,0.4750000000000001
365,1417880,0.3656216153127918,0.5523942910497533
366,1422036,0.39759709038206065,0.6016469057838106
367,1427103,0.3965138177635464,0.6292447541039532
368,1429904,0.3948966520993525,0.6388086808171505
369,1432713,0.4451150794556625,0.6357644328809678
370,1439237,0.43279356146336273,0.6320799516411262
371,1450262,0.4212279583842084,0.6090411352061992
372,1455269,0.40862528898680334,0.6304981471895321
373,1457330,0.3576661647531213,0.5560746805529414
374,1460281,0.3605772005772006,0.618345846861472
375,1461971,0.4309525655189718,0.6968914033497366
376,1472532,0.44978353322601505,0.6303857624145751
377,1476298,0.4334498085528253,0.6340892466283884
378,1483944,0.3962404745605081,0.5995603015507132
379,1484595,0.3177159373850551,0.5862561009252186
380,1488166,0.4497790937048526,0.6613335492314113
381,1494828,0.40605047350794615,0.6206165706520816
382,1494986,0.4379546178518134,0.6450074100748285
383,1499596,0.39952051641743824,0.6456603185108899
384,1500353,0.401506034529844,0.630393934010336
385,1508672,0.2506092017746992,0.5410431083230828
386,1511620,0.3980111706475343,0.577352580900741
387,1513847,0.47347629959706966,0.6771703247455879
388,1520449,0.45541189713064706,0.6691684320144142
389,1520501,0.3611763668430335,0.5868037918871252
390,1520533,0.40491579819357604,0.5975852203352203
391,1520549,0.5427831474994305,0.7136556234335839
392,1520581,0.3694405108079351,0.5210908908711939
393,1520593,0.29966929116073215,0.5744404350117069
394,1521633,0.19219972830460444,0.5139316547172584
395,1531351,0.23317224806589304,0.5386997711121484
396,1531458,0.3365175591091914,0.5655697253243954
397,1538676,0.3675084175084175,0.5631144781144781
398,1538865,0.37011721533437786,0.568597168742962
399,1539463,0.4026984316776139,0.6129052643850451
400,1541705,0.271525707895684,0.504641239863001
401,1546870,0.448140589569161,0.6839569160997733
402,1556170,0.36592255680628316,0.6135287261028192
403,1557314,0.2965271284271284,0.4979309523809524
404,1561256,0.41868249010440906,0.6301334072831029
405,1562643,0.400573847054671,0.6005535101923088
406,1579615,0.4074287798231559,0.6454227082108249
407,1583047,0.22490581203217075,0.508240583138681
408,1588941,0.36280482169464184,0.6658675871025932
409,1588992,0.3684486068742579,0.6178271295680658
410,1589681,0.3930825400239485,0.6330491688478683
411,1593939,0.3980289305101294,0.6058312936483929
412,1593991,0.3430148167484214,0.545463915725431
413,1594219,0.3685269984259706,0.6078600400819889
414,1594313,0.3546397402609331,0.5605529783121054
415,1599856,0.3803308032857057,0.6133771779603779
416,1601714,0.36448142112579407,0.6145587446117996
417,1602421,0.352046582626383,0.5960167995288473
418,1603408,0.2859674193069884,0.5155053782616141
419,1609922,0.39526675754842994,0.6222990725534917
420,1618842,0.39950800332770753,0.6180370914115466
421,1628210,0.4589867424242424,0.7061458333333334
422,1634285,0.01607142857142857,0.2857142857142857
423,1647216,0.27335091464605354,0.5968233001566337
424,1651324,0.38105953747213095,0.5965789304334845
425,1652097,0.3733139875606164,0.6035064801365323
426,1652107,0.355992434735425,0.5928054992308294
427,1672979,0.4044001640720391,0.5818090968860198
428,1684236,0.4005291329512958,0.5875760635526805
429,1686930,0.4503922981802566,0.6393758975152675
430,1696015,0.37088691271014823,0.5767284613455956
431,1696194,0.3933234050735304,0.6836078436345295
432,1702092,0.3785975995588064,0.5867417348775107
433,1715582,0.45538926414279657,0.6569011543911644
434,1716901,0.38999866563021796,0.5838742903974757
435,1732441,0.4175953255128935,0.6241420511466892
436,1737244,0.5010161628494962,0.6634361544540116
437,1739843,0.4182122364518197,0.5505486010902677
438,1747356,0.2796875,0.46875
439,1750681,0.3813976558391077,0.6027966738159575
440,1758935,0.3843338631193541,0.6065230859479376
441,1762354,0.43800921381107144,0.6528902324133552
442,1763809,0.38087762961030613,0.5862123937789595
443,1764100,0.3650550485633678,0.6021004458760848
444,1764233,0.1945771419678983,0.41653002543610035
445,1772119,0.4314801683837714,0.6260264287068499
446,1775016,0.42689111830347104,0.6468174512139402
447,1781723,0.43642149940003294,0.6614675442860393
448,1781873,0.4359771155198972,0.6504967679121998
449,1782140,0.43083797385518385,0.6409492098663105
450,1796217,0.46379820173570163,0.6077812348258776
451,1796861,0.3667249588376906,0.5440876240301054
452,1797207,0.41822655244565604,0.6263412623420728
453,1802663,0.44170183303399074,0.6406990067276145
454,1807936,0.3305077656062425,0.5087785114045618
455,1815304,0.42771201034459366,0.6137182483792416
456,1815472,0.35300429946596795,0.6139845208832646
457,1817878,0.34632406069043986,0.5655551449325994
458,1818754,0.4800739272905034,0.6140661236240946
459,1820794,0.4152129896510046,0.6209769701616802
460,1821441,0.5156448412698412,0.6806720151828849
461,1826155,0.44341664653619683,0.6369045534126115
462,1827586,0.4871970070159725,0.655314615780133
463,1828232,0.5177060598544974,0.6755443948412698
464,1831338,0.382387669358727,0.5999242071117901
465,1836106,0.3848946886446887,0.5511950549450548
466,1840671,0.35567292670052414,0.5984392252768875
467,1851863,0.4354565542881429,0.647974991515582
468,1872885,0.3599671320742749,0.6047556709163853
469,1880734,0.4090682631919848,0.599813851888852
470,1900698,0.37276016407564183,0.6250586808196684
471,1901706,0.4041814762690135,0.620961395184418
472,1905473,0.38118716931216934,0.4831746031746032
473,1909058,0.3479583394809224,0.5988377391033417
474,1925661,0.3931659402005379,0.6490905936543079
475,1928010,0.41557202872112825,0.6386666963567756
476,1930766,0.5969047619047619,0.6635714285714285
477,1935439,0.43009333664021165,0.6079442791005291
478,1940787,0.3152235136478834,0.5553263507423171
479,1950012,0.37519180927288515,0.5996621869773958
480,1956094,0.4268195906392865,0.6266678196463946
481,1956274,0.3995872720843902,0.6344602927617915
482,1956553,0.3653564795014391,0.6012842978051749
483,1961950,0.4166459143049975,0.6098678340714896
484,1976382,0.4211452512434654,0.5963888502912502
485,1978743,0.4137667808755234,0.6113043241779906
486,1980283,0.3829795291904686,0.6160892519326583
487,1980395,0.3615957543643994,0.6224946145523875
488,1983713,0.379021694704973,0.5934946771839715
489,1984692,0.44388518518518516,0.6053912698412699
490,2011193,0.34156037414965984,0.49813775510204084
491,2016613,0.40145946197136667,0.6256055373079181
492,2020505,0.40650406210368795,0.6497812392653153
493,2026794,0.40007707955781385,0.6269445729902041
494,2027236,0.39115299414076465,0.6354740478571824
495,2032805,0.4283261974034724,0.6292898718043135
496,2033191,0.4075786518130561,0.6233623309190087
497,2034287,0.431638900913901,0.6425161399711399
498,2037250,0.3923048453673454,0.6007302092302094
499,2039149,0.4245302104300108,0.6344848541565808
500,2069917,0.39485389185592995,0.6119281250653534
501,2071305,0.37257866796403266,0.6060573835201764
502,2112625,0.37582155249753746,0.6463024684711097
503,2118253,0.32051700110212267,0.5398260803385966
504,2130652,0.37689704636306065,0.605487308264608
505,2134911,0.4660899470899471,0.6627910052910053
506,2135497,0.47219048681353365,0.6842354520479521
507,2149219,0.37650545420644016,0.5932260614839181
508,2150760,0.33585620188255527,0.6015971107441944
509,2154617,0.45981400208915896,0.6365706826997931
510,2158992,0.4370705277766967,0.6436511599871989
511,2187563,0.410113134556368,0.6069841287220076
512,2187615,0.32043904251878386,0.5935848323132806
513,2187906,0.421847593633612,0.62067277535091
514,2191161,0.4372284580498867,0.653609126984127
515,2191169,0.44973964624806384,0.6260228126402277
516,2191633,0.3925631010422677,0.5982183137808136
517,2197168,0.4015184209199036,0.629612483934104
518,2197982,0.38092041628633766,0.6176282935526227
519,2211594,0.4149755002744566,0.6303668825519474
520,2215336,0.4021086703324934,0.6235669716737087
521,2216976,0.35962301587301587,0.45952380952380956
522,2217257,0.38309904070580525,0.5972914117844998
523,2238105,0.3765400298554039,0.6141388012843871
524,2260626,0.35253166465102176,0.5961191994284454
525,2263643,0.387391417044625,0.5989188471878906
526,2267862,0.2853731762065095,0.615841951258618
527,2268329,0.35982242386170005,0.5866819196716145
528,2277640,0.3772869130266149,0.6259997283299885
529,2290987,0.19523809523809524,0.6166666666666666
530,2291123,0.31354166666666666,0.6062500000000001
531,2297917,0.37764801312097007,0.616851821891413
532,2298775,0.3627902552655188,0.6121380037000501
533,2332949,0.4498898679590526,0.628581162169104
534,2350464,0.4373449735449736,0.6203070271164022
535,2367298,0.40392360740394606,0.6389412302326127
536,2373176,0.4106726696724964,0.629548914886421
537,2386589,0.4008586920806827,0.6098317614359761
538,2387605,0.37358763627964453,0.6032527349265605
539,2391699,0.4060781222048145,0.6238621155170382
540,2396734,0.4270073525056788,0.5888164152789189
541,2399736,0.3789757620787896,0.6011781894647291
542,2401341,0.5987723214285714,0.754203869047619
543,2412633,0.38379933075139844,0.6216724056019169
544,2413338,0.3912150190198817,0.5675156925839194
545,2420878,0.3847437687196091,0.6672849695433729
546,2441908,0.4009777535887457,0.6443899571661846
547,2446384,0.40012847351657443,0.61337768823453
548,2459519,0.4649204246547907,0.6647015028200864
549,2471659,0.3705981907022682,0.6224051426387317
550,2473553,0.6294444444444445,0.7291666666666666
551,2474569,0.35349735022696865,0.620703811671292
552,2481189,0.4299218845143429,0.6413698999466287
553,2481869,0.43385809420471566,0.6242953930397629
554,2486612,0.3988810369225881,0.5994295544185222
555,2489339,0.43532104638186253,0.6551468605961086
556,2492143,0.41997300059800047,0.6421008151008152
557,2500188,0.4043981620004905,0.6017029522386956
558,2508065,0.3998349266474267,0.6507361111111111
559,2516391,0.46005567366830397,0.6463198118271278
560,2522091,0.47240524992295957,0.6870856040555675
561,2526129,0.34341300789853424,0.5749291214146477
562,2536507,0.4472870370936122,0.6521393530373549
563,2556794,0.37162141203467736,0.5860101767563501
564,2557712,0.413024358202451,0.6177623247387549
565,2578855,0.3831491882148707,0.6164485624361321
566,2584354,0.33570985813128673,0.5929726111983256
567,2586350,0.3802810014791239,0.6365429688041429
568,2586642,0.30404409555199075,0.5567862715063807
569,2593176,0.4043020836318687,0.5935426896192516
570,2593263,0.3896805772923387,0.5786895181424936
571,2605975,0.336654670567874,0.6030707464517774
572,2612399,0.4098269110510306,0.606586608914678
573,2614238,0.35491589105339105,0.6244205086580087
574,2614387,0.43659472612970857,0.6284478316216346
575,2620429,0.43639883311982686,0.6199265142506073
576,2626553,0.3634383116883117,0.6428201334967207
577,2628010,0.40700390050656277,0.631015973732463
578,2630912,0.4594351851851852,0.7205925925925927
579,2638086,0.4813838678682429,0.6387785108410109
580,2642359,0.3592817181958778,0.5981420537727693
581,2652941,0.37359946876207056,0.6174457940521663
582,2660384,0.3855267656859113,0.6090720897961025
583,2670365,0.45392703654990835,0.6485009155103291
584,2683263,0.4116921821955103,0.6315660557155689
585,2686374,0.4434706370922398,0.6341675487991452
586,2687485,0.4698262652984875,0.6508505107289829
587,2687487,0.41770684612157705,0.6481875536166773
588,2692126,0.4029288556196669,0.6300060279882517
589,2693672,0.38073902222116496,0.5618736327605375
590,2693700,0.4177695882985167,0.6325113806784023
591,2710274,0.40643675659617073,0.6269815801322146
592,2715594,0.4839113743683636,0.6743884365501748
593,2715623,0.4186663789359265,0.6378103043546858
594,2720963,0.48914033882783886,0.6140900149233484
595,2721526,0.44372344476511144,0.6497049863716531
596,2721575,0.3915376133490815,0.6322104326721986
597,2723368,0.4048350687959083,0.6099228403615707
598,2727808,0.41751851450139216,0.6715875037379885
